p2,p1,Genotype,value,trait,pop,FID,p1t,p2t,HPH,pHPH,MPH,pMPH
Z020,Z001,Z001xZ020,217.776666666666,CL,Diallel,Z000,111.661844355365,89.8921793749861,106.114822311301,0.950323030430963,106.114822311301,0.950323030430963
Z020,Z008,Z008xZ020,172.655555555555,CL,Diallel,Z000,115.242881005677,89.8921793749861,57.412674549878,0.498188469854808,57.412674549878,0.498188469854808
Z020,Z017,Z017xZ020,220.330552644673,CL,Diallel,Z000,174.813622441553,89.8921793749861,45.51693020312,0.260374046183604,45.51693020312,0.260374046183604
Z020,Z016,Z016xZ020,173.785555555555,CL,Diallel,Z000,129.416252844768,89.8921793749861,44.369302710787,0.342841812643169,44.369302710787,0.342841812643169
Z020,Z018,Z018xZ020,187.771989375085,CL,Diallel,Z000,113.032668949483,89.8921793749861,74.739320425602,0.661218753128839,74.739320425602,0.661218753128839
Z020,Z005,Z005xZ020,205.018888888888,CL,Diallel,Z000,80.9183047801326,89.8921793749861,115.126709513902,1.28071997268694,124.100584108755,1.53365279272664
Z020,Z011,Z011xZ020,188.621435733333,CL,Diallel,Z000,90.950987038834,89.8921793749861,97.670448694499,1.07388003005175,97.670448694499,1.07388003005175
Z020,Z009,Z009xZ020,150.662222222221,CL,Diallel,Z000,102.291985022817,89.8921793749861,48.370237199404,0.472864390974666,48.370237199404,0.472864390974666
Z020,Z015,Z015xZ020,191.745555555555,CL,Diallel,Z000,89.8260286043729,89.8921793749861,101.853376180569,1.1330615954441,101.919526951182,1.13463245046793
Z020,Z002,Z002xZ020,205.431111111111,CL,Diallel,Z000,144.54441243181,89.8921793749861,60.886698679301,0.421231769910337,60.886698679301,0.421231769910337
Z020,Z014,Z014xZ020,220.256297173333,CL,Diallel,Z000,126.372414012129,89.8921793749861,93.883883161204,0.74291437648879,93.883883161204,0.74291437648879
Z021,Z019,Z019xZ021,197.069444444444,CL,Diallel,Z000,109.094683729584,125.931213784015,71.138230660429,0.564897522408054,87.97476071486,0.806407404167608
Z021,Z013,Z013xZ021,192.56111111111,CL,Diallel,Z000,119.000336409399,125.931213784015,66.629897327095,0.529097555125389,73.560774701711,0.618156023094242
Z021,Z007,Z007xZ021,179.949999999999,CL,Diallel,Z000,91.7024173277027,125.931213784015,54.018786215984,0.428954701481968,88.2475826722963,0.962325587960671
Z021,Z012,Z012xZ021,193.628200123907,CL,Diallel,Z000,114.312109559958,125.931213784015,67.696986339892,0.537571141464572,79.316090563949,0.693855540495881
Z021,Z017,Z017xZ021,208.203333333333,CL,Diallel,Z000,174.813622441553,125.931213784015,33.38971089178,0.19100176762794,33.38971089178,0.19100176762794
Z021,Z015,Z015xZ021,181.676666666666,CL,Diallel,Z000,89.8260286043729,125.931213784015,55.745452882651,0.442665890430153,91.8506380622931,1.02253922932336
Z021,Z016,Z016xZ021,195.188888888888,CL,Diallel,Z000,129.416252844768,125.931213784015,65.77263604412,0.508225470899802,65.77263604412,0.508225470899802
Z021,Z001,Z001xZ021,204.259444444443,CL,Diallel,Z000,111.661844355365,125.931213784015,78.328230660428,0.621992183723163,92.597600089078,0.829268051442757
Z021,Z010,Z010xZ021,193.629999999999,CL,Diallel,Z000,115.101938759564,125.931213784015,67.698786215984,0.537585433998074,78.528061240435,0.68224794548832
Z021,Z003,Z003xZ021,195.559999999999,CL,Diallel,Z000,127.609379816211,125.931213784015,67.950620183788,0.532489228312634,67.950620183788,0.532489228312634
Z021,Z002,Z002xZ021,178.895555555554,CL,Diallel,Z000,144.54441243181,125.931213784015,34.351143123744,0.237651131204739,34.351143123744,0.237651131204739
Z021,Z011,Z011xZ021,181.02111111111,CL,Diallel,Z000,90.950987038834,125.931213784015,55.089897327095,0.437460226672474,90.070124072276,0.990314970785508
Z021,Z006,Z006xZ021,195.001852109803,CL,Diallel,Z000,112.906732027158,125.931213784015,69.070638325788,0.548479096248935,82.095120082645,0.727105626110038
Z021,Z020,Z020xZ021,178.749999999999,CL,Diallel,Z000,89.8921793749861,125.931213784015,52.818786215984,0.419425689857748,88.8578206250129,0.988493339941639
Z021,Z021,Z021xZ021,126.034076266666,CL,Diallel,Z000,125.931213784015,125.931213784015,0.102862482651005,0.000816814827397957,0.102862482651005,0.000816814827397957
Z021,Z014,Z014xZ021,198.88420505098,CL,Diallel,Z000,126.372414012129,125.931213784015,72.511791038851,0.573794459856496,72.511791038851,0.573794459856496
Z022,Z020,Z020xZ022,205.877810454607,CL,Diallel,Z000,89.8921793749861,179.836604270079,26.041206184528,0.144804814849702,115.985631079621,1.29027499261961
Z022,Z010,Z010xZ022,191.018888888888,CL,Diallel,Z000,115.101938759564,179.836604270079,11.182284618809,0.0621802478099254,75.916950129324,0.659562740188996
Z022,Z003,Z003xZ022,210.575555555555,CL,Diallel,Z000,127.609379816211,179.836604270079,30.738951285476,0.170927111364448,82.966175739344,0.65015734626119
Z022,Z005,Z005xZ022,226.601111111111,CL,Diallel,Z000,80.9183047801326,179.836604270079,46.764506841032,0.260038867119627,145.682806330978,1.80036898606342
Z022,Z016,Z016xZ022,205.561853104761,CL,Diallel,Z000,129.416252844768,179.836604270079,25.725248834682,0.143047901394133,76.145600259993,0.588377414630665
Z022,Z017,Z017xZ022,237.629999999999,CL,Diallel,Z000,174.813622441553,179.836604270079,57.79339572992,0.321366142140483,62.816377558446,0.359333424255584
Z022,Z007,Z007xZ022,231.09111111111,CL,Diallel,Z000,91.7024173277027,179.836604270079,51.254506841031,0.285005975557995,139.388693783407,1.52001111688578
Z022,Z006,Z006xZ022,217.106435733334,CL,Diallel,Z000,112.906732027158,179.836604270079,37.269831463255,0.207242744682184,104.199703706176,0.922883001175805
Z022,Z011,Z011xZ022,193.825183000136,CL,Diallel,Z000,90.950987038834,179.836604270079,13.988578730057,0.0777849358690567,102.874195961302,1.13109488209707
Z022,Z012,Z012xZ022,236.546435733333,CL,Diallel,Z000,114.312109559958,179.836604270079,56.709831463254,0.315340871194871,122.234326173375,1.06930338915023
Z022,Z014,Z014xZ022,215.52111111111,CL,Diallel,Z000,126.372414012129,179.836604270079,35.684506841031,0.198427383489959,89.148697098981,0.705444283832583
Z022,Z002,Z002xZ022,220.375555555555,CL,Diallel,Z000,144.54441243181,179.836604270079,40.538951285476,0.225421022878048,75.831143123745,0.524621753604754
Z022,Z021,Z021xZ022,205.347222222221,CL,Diallel,Z000,125.931213784015,179.836604270079,25.510617952142,0.141854424218498,79.416008438206,0.630630056297342
Z022,Z001,Z001xZ022,211.583877352981,CL,Diallel,Z000,111.661844355365,179.836604270079,31.747273082902,0.176533988793649,99.922032997616,0.894862820639189
Z022,Z019,Z019xZ022,211.425739375085,CL,Diallel,Z000,109.094683729584,179.836604270079,31.589135105006,0.17565464624524,102.331055645501,0.938002221072035
Z023,Z015,Z015xZ023,213.059999999999,CL,Diallel,Z000,89.8260286043729,119.953341104373,93.106658895626,0.776190625775173,123.233971395626,1.37191828816561
Z023,Z017,Z017xZ023,237.793333333333,CL,Diallel,Z000,174.813622441553,119.953341104373,62.97971089178,0.360267752662334,62.97971089178,0.360267752662334
Z023,Z001,Z001xZ023,195.314444444443,CL,Diallel,Z000,111.661844355365,119.953341104373,75.36110334007,0.62825347461141,83.652600089078,0.749160114379382
Z023,Z022,Z022xZ023,224.864444444444,CL,Diallel,Z000,179.836604270079,119.953341104373,45.027840174365,0.250381952868405,45.027840174365,0.250381952868405
Z023,Z020,Z020xZ023,223.985555555555,CL,Diallel,Z000,89.8921793749861,119.953341104373,104.032214451182,0.867272336838556,134.093376180569,1.49171348512085
Z023,Z023,Z023xZ023,131.774547143053,CL,Diallel,Z000,119.953341104373,119.953341104373,11.82120603868,0.0985483683059251,11.82120603868,0.0985483683059251
Z023,Z007,Z007xZ023,187.777222222222,CL,Diallel,Z000,91.7024173277027,119.953341104373,67.823881117849,0.56541885781101,96.0748048945193,1.04768017784299
Z023,Z008,Z008xZ023,215.00111111111,CL,Diallel,Z000,115.242881005677,119.953341104373,95.047770006737,0.792372843737922,99.758230105433,0.865634642546977
Z023,Z014,Z014xZ023,241.772222222222,CL,Diallel,Z000,126.372414012129,119.953341104373,115.399808210093,0.91317246024134,115.399808210093,0.91317246024134
Z023,Z013,Z013xZ023,192.322685733332,CL,Diallel,Z000,119.000336409399,119.953341104373,72.369344628959,0.603312454348308,73.322349323933,0.616152454155094
Z023,Z016,Z016xZ023,219.140555555555,CL,Diallel,Z000,129.416252844768,119.953341104373,89.724302710787,0.693300112918656,89.724302710787,0.693300112918656
Z024,Z010,Z010xZ024,174.800261428767,CL,Diallel,Z000,115.101938759564,106.709457633549,59.698322669203,0.518656100084522,59.698322669203,0.518656100084522
Z024,Z007,Z007xZ024,200.799999999999,CL,Diallel,Z000,91.7024173277027,106.709457633549,94.09054236645,0.881745109131436,109.097582672296,1.18969145908587
Z024,Z020,Z020xZ024,182.734444444444,CL,Diallel,Z000,89.8921793749861,106.709457633549,76.024986810895,0.712448441748926,92.8422650694579,1.03281804618581
Z024,Z016,Z016xZ024,203.224444444444,CL,Diallel,Z000,129.416252844768,106.709457633549,73.808191599676,0.570316246817989,73.808191599676,0.570316246817989
Z024,Z013,Z013xZ024,202.363935733332,CL,Diallel,Z000,119.000336409399,106.709457633549,83.363599323933,0.70053246771619,83.363599323933,0.70053246771619
Z024,Z001,Z001xZ024,196.589171470628,CL,Diallel,Z000,111.661844355365,106.709457633549,84.927327115263,0.760576073282301,84.927327115263,0.760576073282301
Z024,Z002,Z002xZ024,208.947183000136,CL,Diallel,Z000,144.54441243181,106.709457633549,64.402770568326,0.445556970932436,64.402770568326,0.445556970932436
Z024,Z006,Z006xZ024,175.439071522337,CL,Diallel,Z000,112.906732027158,106.709457633549,62.532339495179,0.553840664524218,62.532339495179,0.553840664524218
Z024,Z005,Z005xZ024,207.31111111111,CL,Diallel,Z000,80.9183047801326,106.709457633549,100.601653477561,0.942762297818411,126.392806330977,1.56198040325247
Z024,Z009,Z009xZ024,187.381989375086,CL,Diallel,Z000,102.291985022817,106.709457633549,80.672531741537,0.75600170341578,85.090004352269,0.831834520889286
Z024,Z022,Z022xZ024,206.698790833676,CL,Diallel,Z000,179.836604270079,106.709457633549,26.862186563597,0.149369960985558,26.862186563597,0.149369960985558
Z024,Z021,Z021xZ024,179.053118571624,CL,Diallel,Z000,125.931213784015,106.709457633549,53.121904787609,0.421832706851524,53.121904787609,0.421832706851524
Z024,Z017,Z017xZ024,219.652777777777,CL,Diallel,Z000,174.813622441553,106.709457633549,44.839155336224,0.256496917745729,44.839155336224,0.256496917745729
Z024,Z014,Z014xZ024,216.556666666666,CL,Diallel,Z000,126.372414012129,106.709457633549,90.184252654537,0.713638758581293,90.184252654537,0.713638758581293
Z024,Z019,Z019xZ024,208.50111111111,CL,Diallel,Z000,109.094683729584,106.709457633549,99.406427381526,0.911194056237675,99.406427381526,0.911194056237675
Z025,Z001,Z001xZ025,192.48969989158,CL,Diallel,Z000,111.661844355365,109.567854096296,80.827855536215,0.723862802041667,80.827855536215,0.723862802041667
Z025,Z005,Z005xZ025,187.783888888888,CL,Diallel,Z000,80.9183047801326,109.567854096296,78.216034792592,0.71385932888537,106.865584108755,1.32066019424314
Z025,Z006,Z006xZ025,175.584270537214,CL,Diallel,Z000,112.906732027158,109.567854096296,62.677538510056,0.555126673004581,62.677538510056,0.555126673004581
Z025,Z014,Z014xZ025,206.880675639215,CL,Diallel,Z000,126.372414012129,109.567854096296,80.508261627086,0.637071486340041,80.508261627086,0.637071486340041
Z025,Z012,Z012xZ025,192.736666666666,CL,Diallel,Z000,114.312109559958,109.567854096296,78.424557106708,0.686056424018432,78.424557106708,0.686056424018432
Z025,Z013,Z013xZ025,174.108888888889,CL,Diallel,Z000,119.000336409399,109.567854096296,55.10855247949,0.46309577050185,55.10855247949,0.46309577050185
Z025,Z008,Z008xZ025,195.609999999999,CL,Diallel,Z000,115.242881005677,109.567854096296,80.367118994322,0.697371657953978,80.367118994322,0.697371657953978
Z025,Z015,Z015xZ025,186.088888888888,CL,Diallel,Z000,89.8260286043729,109.567854096296,76.521034792592,0.698389463074999,96.2628602845151,1.07165886970794
Z025,Z023,Z023xZ025,190.752222222221,CL,Diallel,Z000,119.953341104373,109.567854096296,70.798881117848,0.590220167825463,70.798881117848,0.590220167825463
Z025,Z002,Z002xZ025,212.237777777777,CL,Diallel,Z000,144.54441243181,109.567854096296,67.693365345967,0.468322256164014,67.693365345967,0.468322256164014
Z025,Z010,Z010xZ025,179.632222222222,CL,Diallel,Z000,115.101938759564,109.567854096296,64.530283462658,0.56063593852624,64.530283462658,0.56063593852624
Z025,Z024,Z024xZ025,188.793333333333,CL,Diallel,Z000,106.709457633549,109.567854096296,79.225479237037,0.723072290595452,82.083875699784,0.769227747194333
Z025,Z020,Z020xZ025,180.23040849993,CL,Diallel,Z000,89.8921793749861,109.567854096296,70.662554403634,0.644920492296315,90.3382291249439,1.00496205290671
Z025,Z016,Z016xZ025,193.948888888888,CL,Diallel,Z000,129.416252844768,109.567854096296,64.53263604412,0.498643985014197,64.53263604412,0.498643985014197
Z025,Z007,Z007xZ025,174.666666666666,CL,Diallel,Z000,91.7024173277027,109.567854096296,65.09881257037,0.594141530901541,82.9642493389633,0.904711694158365
Z025,Z009,Z009xZ025,196.228935733332,CL,Diallel,Z000,102.291985022817,109.567854096296,86.661081637036,0.790935282540736,93.936950710515,0.918321711027131
Z025,Z017,Z017xZ025,216.318888888888,CL,Diallel,Z000,174.813622441553,109.567854096296,41.505266447335,0.237425813089663,41.505266447335,0.237425813089663
Z025,Z021,Z021xZ025,172.786666666666,CL,Diallel,Z000,125.931213784015,109.567854096296,46.855452882651,0.372071795980724,46.855452882651,0.372071795980724
Z026,Z015,Z015xZ026,171.508143044673,CL,Diallel,Z000,89.8260286043729,100.67569579433,70.832447250343,0.703570476384353,81.6821144403001,0.909336811494343
Z026,Z016,Z016xZ026,209.669999999999,CL,Diallel,Z000,129.416252844768,100.67569579433,80.253747155231,0.620121085189305,80.253747155231,0.620121085189305
Z026,Z012,Z012xZ026,189.83111111111,CL,Diallel,Z000,114.312109559958,100.67569579433,75.519001551152,0.660638683354377,75.519001551152,0.660638683354377
Z026,Z008,Z008xZ026,193.483333333335,CL,Diallel,Z000,115.242881005677,100.67569579433,78.240452327658,0.678917878873609,78.240452327658,0.678917878873609
Z026,Z024,Z024xZ026,204.753333333333,CL,Diallel,Z000,106.709457633549,100.67569579433,98.043875699784,0.918792746904183,98.043875699784,0.918792746904183
Z026,Z009,Z009xZ026,215.332685733333,CL,Diallel,Z000,102.291985022817,100.67569579433,113.040700710516,1.10507876726902,113.040700710516,1.10507876726902
Z026,Z005,Z005xZ026,187.744444444444,CL,Diallel,Z000,80.9183047801326,100.67569579433,87.068748650114,0.864843773496102,106.826139664311,1.32017273414927
Z026,Z013,Z013xZ026,184.121666666662,CL,Diallel,Z000,119.000336409399,100.67569579433,65.121330257263,0.547236522367676,65.121330257263,0.547236522367676
Z026,Z014,Z014xZ026,208.045928477662,CL,Diallel,Z000,126.372414012129,100.67569579433,81.673514465533,0.646292271173154,81.673514465533,0.646292271173154
Z026,Z006,Z006xZ026,175.795381521567,CL,Diallel,Z000,112.906732027158,100.67569579433,62.888649494409,0.556996455085443,62.888649494409,0.556996455085443
Z026,Z025,Z025xZ026,187.766666666666,CL,Diallel,Z000,109.567854096296,100.67569579433,78.19881257037,0.713702145719157,78.19881257037,0.713702145719157
Z026,Z007,Z007xZ026,188.61157489158,CL,Diallel,Z000,91.7024173277027,100.67569579433,87.93587909725,0.873456879571946,96.9091575638773,1.05677865849019
Z026,Z023,Z023xZ026,197.138583235334,CL,Diallel,Z000,119.953341104373,100.67569579433,77.185242130961,0.643460544077727,77.185242130961,0.643460544077727
Z026,Z002,Z002xZ026,183.592222222222,CL,Diallel,Z000,144.54441243181,100.67569579433,39.047809790412,0.270144027939047,39.047809790412,0.270144027939047
Z026,Z018,Z018xZ026,169.28037108866,CL,Diallel,Z000,113.032668949483,100.67569579433,56.247702139177,0.497623409780012,56.247702139177,0.497623409780012
Z026,Z020,Z020xZ026,197.628888888888,CL,Diallel,Z000,89.8921793749861,100.67569579433,96.953193094558,0.963024812787223,107.736709513902,1.19851037390558
Z026,Z003,Z003xZ026,195.267685733333,CL,Diallel,Z000,127.609379816211,100.67569579433,67.658305917122,0.530198532541782,67.658305917122,0.530198532541782
Z002,Z001,Z001xZ002,39.7603349495988,CW,Diallel,Z000,12.7530985756585,14.3699380174868,25.390396932112,1.76691067847435,27.0072363739403,2.11769996238313
Z002,Z002,Z002xZ002,32.5782164932371,CW,Diallel,Z000,14.3699380174868,14.3699380174868,18.2082784757503,1.26710904762377,18.2082784757503,1.26710904762377
Z003,Z001,Z001xZ003,32.8245555555554,CW,Diallel,Z000,12.7530985756585,11.2478336705835,20.0714569798969,1.57384943438034,20.0714569798969,1.57384943438034
Z003,Z002,Z002xZ003,33.9235815561868,CW,Diallel,Z000,14.3699380174868,11.2478336705835,19.5536435387,1.36073262911121,19.5536435387,1.36073262911121
Z005,Z001,Z001xZ005,46.8744444444444,CW,Diallel,Z000,12.7530985756585,9.34664979411355,34.1213458687859,2.67553376666533,34.1213458687859,2.67553376666533
Z005,Z002,Z002xZ005,52.1385555555547,CW,Diallel,Z000,14.3699380174868,9.34664979411355,37.7686175380679,2.628307616366,37.7686175380679,2.628307616366
Z006,Z001,Z001xZ006,36.1275555555554,CW,Diallel,Z000,12.7530985756585,15.240678217287,20.8868773382684,1.37046901984828,23.3744569798969,1.83284531529546
Z006,Z002,Z002xZ006,34.0974444444442,CW,Diallel,Z000,14.3699380174868,15.240678217287,18.8567662271572,1.23726555723541,19.7275064269574,1.37283169927045
Z006,Z005,Z005xZ006,54.2169444444444,CW,Diallel,Z000,9.34664979411355,15.240678217287,38.9762662271574,2.55738397409033,44.8702946503308,4.80068213089463
Z006,Z003,Z003xZ006,28.1599999999998,CW,Diallel,Z000,11.2478336705835,15.240678217287,12.9193217827128,0.847686802288027,16.9121663294163,1.50359320956592
Z007,Z005,Z005xZ007,52.4927777777776,CW,Diallel,Z000,9.34664979411355,11.8420320923809,40.6507456853967,3.43275084616188,43.146127983664,4.61621318162976
Z007,Z006,Z006xZ007,32.7094444444444,CW,Diallel,Z000,15.240678217287,11.8420320923809,17.4687662271574,1.14619349467947,17.4687662271574,1.14619349467947
Z007,Z003,Z003xZ007,32.4942222222221,CW,Diallel,Z000,11.2478336705835,11.8420320923809,20.6521901298412,1.74397349785335,21.2463885516386,1.88893160886655
Z007,Z002,Z002xZ007,33.8642222222221,CW,Diallel,Z000,14.3699380174868,11.8420320923809,19.4942842047353,1.35660182952861,19.4942842047353,1.35660182952861
Z008,Z005,Z005xZ008,33.1242222222221,CW,Diallel,Z000,9.34664979411355,9.22279731731727,23.7775724281086,2.54396740563485,23.7775724281086,2.54396740563485
Z008,Z006,Z006xZ008,23.1826666666662,CW,Diallel,Z000,15.240678217287,9.22279731731727,7.9419884493792,0.521104660576776,7.9419884493792,0.521104660576776
Z008,Z007,Z007xZ008,35.0936666666666,CW,Diallel,Z000,11.8420320923809,9.22279731731727,23.2516345742857,1.96348349615145,23.2516345742857,1.96348349615145
Z008,Z003,Z003xZ008,27.3107777777777,CW,Diallel,Z000,11.2478336705835,9.22279731731727,16.0629441071942,1.42809225115088,16.0629441071942,1.42809225115088
