I,Row,Pedigree,Genotype,FBNote,Farm
LC,J2016,08NAM-33-24@,Z011E0182@,(B73 x Il14H)S6,Johnson
LC,J2017,10NAM-609-22@,Z026E0013@,(B73 x Tzi8)S6,Johnson
LC,J2018,09NAM-947-21@.,Z012E0026@.,(B73 x Ki11)S6.,Johnson
LC,J2019,10NAM-1985-21@,Z016E0157@,(B73 x M37W)S6,Johnson
LC,J2020,10g-1802-21@,Z014E0144@,(B73 x Ky21)S6,Johnson
LC,J2021,10g-1660-21@,Z012E0055@,(B73 x Ki11)S6,Johnson
LC,J2022,08NAM-579-23@,Z001E0101@,(B73 x B97)S6,Johnson
LC,J2023,08NAM-533-21@,Z019E0069@,(B73 x MS71)S6,Johnson
LC,J2024,10g-1930-21@,Z016E0198@,(B73 x M37W)S6,Johnson
LC,J2025,10NAM-1977-21@,Z016E0149@,(B73 x M37W)S6,Johnson
LC,J2026,08NAM-433-21@,Z001E0038@,(B73 x B97)S6,Johnson
LC,J2027,10NAM-1966-21@,Z016E0138@,(B73 x M37W)S6,Johnson
LC,J2028,08NAM-487-21@,Z010E0062@,(B73 x Hp301)S6,Johnson
LC,J2029,10-4103-24@,B73@,B73,Johnson
LC,J2030,10NAM-2149-23@,Z020E0122@,(B73 x NC350)S6,Johnson
LC,J2031,10g-1685-22@,Z016E0161@,(B73 x M37W)S6,Johnson
LC,J2032,10g-1949-22@,Z018E0039@,(B73 x Mo18W)S6,Johnson
LC,J2033,10g-1921-21@,Z008E0041@,(B73 x CML52)S6,Johnson
LC,J2034,10-4103-24@,B73@,B73,Johnson
LC,J2035,10NAM-439-22@,Z005E0042@,(B73 x CML277)S6,Johnson
LC,J2036,10-4103-24@,B73@,B73,Johnson
LC,J2037,10NAM-1144-21@,Z004E0102@,(B73 x CML247)S6,Johnson
LC,J2038,10NAM-1465-21@,Z009E0025@,(B73 x CML69)S6,Johnson
LC,J2039,10NAM-543-21@,Z005E0149@,(B73 x CML277)S6,Johnson
LC,J2040,10-4103-24@,B73@,B73,Johnson
LC,J2041,10NAM-1896-22@,Z016E0065@,(B73 x M37W)S6,Johnson
LC,J2042,08NAM-954-21@,Z010E0146@,(B73 x Hp301)S6,Johnson
LC,J2043,10NAM-475-21@,Z005E0079@,(B73 x CML277)S6,Johnson
LC,J2044,07g-1590-28@,B73@,B73,Johnson
LC,J2045,10NAM-1582-22@,Z009E0145@,(B73 x CML69)S6,Johnson
LC,J2046,10g-1776-21@,Z020E0120@,(B73 x NC350)S6,Johnson
LC,J2047,10NAM-1167-21@,Z004E0126@,(B73 x CML247)S6,Johnson
LC,J2048,10g-1626-21@,Z014E0162@,(B73 x Ky21)S6,Johnson
LC,J2049,10g-1842-21@,Z002E0152@,(B73 x CML103)S6,Johnson
LC,J2050,09NAM-1861-21@.,Z025E0181@.,(B73 x Tx303)S6.,Johnson
LC,J2051,10g-1465-26/1799,B73 x Z002E0163,B73 x [(B73 x CML103)S5 sib],Johnson
LC,J2052,08-3395-22/NAM-221,B73 x Z019E0170,B73 x [(B73 x Ms71)S5 Sib],Johnson
LC,J2053,10-3962/NAM-1961,B73 x Z016E0133,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J2054,10g-1467-24/2013,B73 x Z008E0062,B73 x [(B73 x CML52)S5 Sib],Johnson
LC,J2055,10g-1456-28/1795,B73 x Z026E0197,B73 x [(B73 x Tzi8)S5 Sib],Johnson
LC,J2056,10g-1474-26/1664,B73 x Z023E0056,B73 x [(B73 x Oh7B)S5 sib],Johnson
LC,J2057,10g-1467-23/1753,B73 x Z006E0016,B73 x [(B73 x CML322)S5 sib],Johnson
LC,J2058,09-5231-28/5448-1,B73 x Z010E0149,B73 x [(B73 x Hp301)S6],Johnson
LC,J2059,10-3972/NAM-1809,B73 x Z021E0181,B73 x [(B73 x NC358)S5 sib],Johnson
LC,J2060,10-1046/NAM-1242[bm],B73 x Z004E0208,B73 x [(B73 x CML247)S5 Sib],Johnson
LC,J2061,10g-1437-24/1612,B73 x Z013E0323,B73 x [(B73 x Ki3)S5 sib],Johnson
LC,J2062,10g-1455-24/1798,B73 x Z009E0136,B73 x [(B73 x CML69)S5 sib],Johnson
LC,J2063,10g-1465-28/1771,B73 x Z016E0047,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J2064,08-3392-24/NAM-92,B73 x Z024E0152,B73 x [(B73 x P39)S5 Sib],Johnson
LC,J2065,10-1037/NAM-1103,B73 x Z004E0061,B73 x [(B73 x CML247)S5 Sib],Johnson
LC,J2066,10g-1453-28/1782,B73 x Z015E0019,B73 x [(B73 x M162W)S5 sib],Johnson
LC,J2067,10-3960/NAM-1960,B73 x Z016E0132,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J2068,10-3958/NAM-1988,B73 x Z016E0160,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J2069,10-3982/NAM-1820,B73 x Z021E0192,B73 x [(B73 x NC358)S5 sib],Johnson
LC,J2070,10g-1440-29/1858,B73 x Z016E0117,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J2071,10-3985/NAM-2062,B73 x Z020E0032,B73 x [(B73 x NC350)S5 Sib],Johnson
LC,J2072,10-5944/NAM-229,B73 x Z015E0022,B73 x [(B73 x M162W)S5 sib],Johnson
LC,J2073,10g-1454-24/1807,B73 x Z020E0039,B73 x [(B73 x NC350)S5 Sib],Johnson
LC,J2074,10g-1460-21/1551,B73 x Z013E0216,B73 x [(B73 x Ki3)S5 sib],Johnson
LC,J2075,10g-1469-24/1726,B73 x Z007E0015,B73 x [(B73 x CML333)S5 sib],Johnson
LC,J2076,10-3964/NAM-1894,B73 x Z016E0063,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J2077,09-5366-27/5352,B73 x Z001E0128,B73 x [(B73 x B97)S6],Johnson
LC,J2078,10g-1464-21/1581,B73 x Z013E0292,B73 x [(B73 x Ki3)S5 sib],Johnson
LC,J2079,07g-1590-28@,B73@,B73,Johnson
LC,J2080,10g-1477-23/2012,B73 x Z008E0075,B73 x [(B73 x CML52)S5 Sib],Johnson
LC,J2081,10g-1475-24/1521,B73 x Z010E0141,B73 x [(B73 x Hp301)S6],Johnson
LC,J2082,10-5950/NAM-84,B73 x Z018E0077,B73 x [(B73 x Mo18W)S5 Sib],Johnson
LC,J2083,10-3181-21/3146-1 ,Z025E0196 x B73,[(B73 x Tx303)S6] x B73,Johnson
LC,J2084,10-5949/NAM-144,B73 x Z018E0138,B73 x [(B73 x Mo18W)S5 Sib],Johnson
LC,J2085,09-5234-27/5432-1,B73 x Z024E0044,B73 x [(B73 x P39)S6],Johnson
LC,J2086,09-5037-1/5456-2,B73 x Z001E0002,B73 x [(B73 x B97)S6],Johnson
LC,J2087,10-1046/NAM-1614,B73 x Z009E0179,B73 x [(B73 x CML69)S5 sib],Johnson
LC,J2088,10-1046/NAM-1611,B73 x Z009E0176,B73 x [(B73 x CML69)S5 sib],Johnson
LC,J2089,10-4103-24@,B73@,B73,Johnson
LC,J2090,10g-1437-23/1608,B73 x Z013E0319,B73 x [(B73 x Ki3)S5 sib],Johnson
LC,J2091,10g-1446-24/1708,B73 x Z007E0117,B73 x [(B73 x CML333)S5 sib],Johnson
LC,J2092,10g-1440-27/1781,B73 x Z014E0168,B73 x [(B73 x Ky21)S5 sib],Johnson
LC,J2093,10-5942/NAM-458,B73 x Z005E0061,B73 x [(B73 x CML277)S5 sib],Johnson
LC,J2094,08-3394-23/NAM-22,B73 x Z024E0058,B73 x [(B73 x P39)S5 Sib],Johnson
LC,J2095,10-5948/NAM-177,B73 x Z018E0172,B73 x [(B73 x Mo18W)S5 Sib],Johnson
LC,J2096,10g-1454-25/1810,B73 x Z026E0088,B73 x [(B73 x Tzi8)S5 Sib],Johnson
LC,J2097,10-3955/NAM-2091,B73 x Z020E0062,B73 x [(B73 x NC350)S5 Sib],Johnson
LC,J2098,10g-1452-23/1763,B73 x Z004E0069,B73 x [(B73 x CML247)S5 Sib],Johnson
LC,J2099,10-5944/NAM-325,B73 x Z015E0127,B73 x [(B73 x M162W)S5 sib],Johnson
LC,J2100,09-5366-22/5351,B73 x Z001E0112,B73 x [(B73 x B97)S6],Johnson
LC,J2101,08NAM-399-21@,Z001E0112@,(B73 x B97)S6,Johnson
LC,J2102,10NAM-325-21@,Z015E0127@,(B73 x M162W)S6,Johnson
LC,J2103,10g-1763-21@,Z004E0069@,(B73 x CML247)S6,Johnson
LC,J2104,10NAM-2091-21@,Z020E0062@,(B73 x NC350)S6,Johnson
LC,J2105,10g-1810-21@,Z026E0088@,(B73 x Tzi8)S6,Johnson
LC,J2106,10NAM-177-21@,Z018E0172@,(B73 x Mo18W)S6,Johnson
LC,J2107,08NAM-22-21@,Z024E0058@,(B73 x P39)S6,Johnson
LC,J2108,10NAM-458-21@,Z005E0061@,(B73 x CML277)S6,Johnson
LC,J2109,10g-1781-21@,Z014E0168@,(B73 x Ky21)S6,Johnson
LC,J2110,10g-1708-21@,Z007E0117@,(B73 x CML333)S6,Johnson
LC,J2111,10g-1608-21@,Z013E0319@,(B73 x Ki3)S6,Johnson
LC,J2112,10g-1779-22@,Z014E0052@,(B73 x Ky21)S6,Johnson
LC,J2113,10NAM-1611-21@,Z009E0176@,(B73 x CML69)S6,Johnson
LC,J2114,10NAM-1614-21@,Z009E0179@,(B73 x CML69)S6,Johnson
LC,J2115,08NAM-1096-21@,Z001E0002@,(B73 x B97)S6,Johnson
LC,J2116,08NAM-41-22@,Z024E0044@,(B73 x P39)S6,Johnson
LC,J2117,10NAM-144-21@,Z018E0138@,(B73 x Mo18W)S6,Johnson
LC,J2118,09NAM-1876-21@.,Z025E0196@.,(B73 x Tx303)S6.,Johnson
LC,J2119,10NAM-84-21@,Z018E0077@,(B73 x Mo18W)S6,Johnson
LC,J2120,10g-1521-21@,Z010E0141@,(B73 x Hp301)S6,Johnson
LC,J2121,10g-2012-21@,Z008E0075@,(B73 x CML52)S6,Johnson
LC,J2122,10g-1773-22@,Z006E0154@,(B73 x CML322)S6,Johnson
LC,J2123,10g-1581-23@,Z013E0292@,(B73 x Ki3)S6,Johnson
LC,J2124,09-3985-21@,Z001E0128@.,(B73 x B97)S7,Johnson
LC,J2125,10NAM-1894-22@,Z016E0063@,(B73 x M37W)S6,Johnson
LC,J2126,10g-1726-21@,Z007E0015@,(B73 x CML333)S6,Johnson
LC,J2127,10g-1551-21@,Z013E0216@,(B73 x Ki3)S6,Johnson
LC,J2128,10-4103-24@,B73@,B73,Johnson
LC,J2129,10NAM-229-22@,Z015E0022@,(B73 x M162W)S6,Johnson
LC,J2130,10NAM-2062-21@,Z020E0032@,(B73 x NC350)S6,Johnson
LC,J2131,10g-1858-21@,Z016E0117@,(B73 x M37W)S6,Johnson
LC,J2132,10NAM-1820-23@,Z021E0192@,(B73 x NC358)S6,Johnson
LC,J2133,10NAM-1988-21@,Z016E0160@,(B73 x M37W)S6,Johnson
LC,J2134,10NAM-1960-21@,Z016E0132@,(B73 x M37W)S6,Johnson
LC,J2135,10g-1782-21@,Z015E0019@,(B73 x M162W)S6,Johnson
LC,J2136,10NAM-1103-21@,Z004E0061@,(B73 x CML247)S6,Johnson
LC,J2137,08NAM-92-21@,Z024E0152@,(B73 x P39)S6,Johnson
LC,J2138,10g-1771-22@,Z016E0047@,(B73 x M37W)S6,Johnson
LC,J2139,10g-1798-21@,Z009E0136@,(B73 x CML69)S6,Johnson
LC,J2140,10g-1612-21@,Z013E0323@,(B73 x Ki3)S6,Johnson
LC,J2141,10NAM-1242-21[bm]@,Z004E0208@,(B73 x CML247)S6,Johnson
LC,J2142,10NAM-1809-21@,Z021E0181@,(B73 x NC358)S6,Johnson
LC,J2143,08NAM-633-21@,Z010E0149@,(B73 x Hp301)S6,Johnson
LC,J2144,10g-1753-22@,Z006E0016@,(B73 x CML322)S6,Johnson
LC,J2145,10g-1664-21@,Z023E0056@,(B73 x Oh7B)S6,Johnson
LC,J2146,10g-2077-26@,B73@,B73,Johnson
LC,J2147,10g-2013-21@,Z008E0062@,(B73 x CML52)S6,Johnson
LC,J2148,10NAM-1961-22@,Z016E0133@,(B73 x M37W)S6,Johnson
LC,J2149,08NAM-221-21@,Z019E0170@,(B73 x MS71)S6,Johnson
LC,J2150,10g-1799-21@,Z002E0163@,(B73 x CML103)S6,Johnson
LC,J2151,10-5947/NAM-121,B73 x Z018E0114,B73 x [(B73 x Mo18W)S5 Sib],Johnson
LC,J2152,09-5367-22/5355,B73 x Z019E0124,B73 x [(B73 x Ms71)S6],Johnson
LC,J2153,10g-1460/1564,B73 x Z013E0236,B73 x [(B73 x Ki3)S5 sib],Johnson
LC,J2154,10-5944/NAM-287,B73 x Z015E0080,B73 x [(B73 x M162W)S5 sib],Johnson
LC,J2155,10g-1445-27/1903,B73 x Z006E0027,B73 x [(B73 x CML322)S5 sib],Johnson
LC,J2156,10-3963/NAM-1964,B73 x Z016E0136,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J2157,10-5947/NAM-178,B73 x Z018E0173,B73 x [(B73 x Mo18W)S5 Sib],Johnson
LC,J2158,10g-1461-26/1825,B73 x Z020E0159,B73 x [(B73 x NC350)S5 Sib],Johnson
LC,J2159,10-3957/NAM-2073,B73 x Z020E0043,B73 x [(B73 x NC350)S5 Sib],Johnson
LC,J2160,10-3985/NAM-2049,B73 x Z020E0019,B73 x [(B73 x NC350)S5 Sib],Johnson
LC,J2161,10g-1465-22/1805,B73 x Z006E0088,B73 x [(B73 x CML322)S5 sib],Johnson
LC,J2162,10g-1468-27/1731,B73 x Z016E0194,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J2163,10g-1466-21/1778,B73 x Z014E0017,B73 x [(B73 x Ky21)S5 sib],Johnson
LC,J2164,10-3982/NAM-1776,B73 x Z021E0146,B73 x [(B73 x NC358)S5 sib],Johnson
LC,J2165,10g-1464-23/1567,B73 x Z013E0240,B73 x [(B73 x Ki3)S5 sib],Johnson
LC,J2166,09-5137-28/5451-6,B73 x Z022E0003,B73 x [(B73 x Oh43)S6],Johnson
LC,J2167,08-3392-22/NAM-122,B73 x Z024E0158,B73 x [(B73 x P39)S5 Sib],Johnson
LC,J2168,10-1035/NAM-1260,B73 x Z008E0017,B73 x [(B73 x CML52)S5 Sib],Johnson
LC,J2169,10-5946/NAM-233,B73 x Z015E0026,B73 x [(B73 x M162W)S5 sib],Johnson
LC,J2170,10-3169-22/3153-2 ,Z003E0008 x B73,[(B73 x CML228)S6] x B73,Johnson
LC,J2171,10-5949/NAM-163,B73 x Z018E0158,B73 x [(B73 x Mo18W)S5 Sib],Johnson
LC,J2172,10-5949/NAM-147,B73 x Z018E0141,B73 x [(B73 x Mo18W)S5 Sib],Johnson
LC,J2173,10g-1470-24/1712,B73 x Z007E0123,B73 x [(B73 x CML333)S5 sib],Johnson
LC,J2174,10g-1460/1548,B73 x Z013E0204,B73 x [(B73 x Ki3)S5 sib],Johnson
LC,J2175,10-1044/NAM-1534,B73 x Z009E0096,B73 x [(B73 x CML69)S5 sib],Johnson
LC,J2176,10g-1456-21/1821,B73 x Z009E0125,B73 x [(B73 x CML69)S5 sib],Johnson
LC,J2177,10g-1458-28/1739,B73 x Z018E0171,B73 x [(B73 x Mo18W)S5 Sib],Johnson
LC,J2178,10g-1453-24/1780,B73 x Z015E0013,B73 x [(B73 x M162W)S5 sib],Johnson
LC,J2179,10g-1461-24/1797,B73 x Z014E0199,B73 x [(B73 x Ky21)S5 sib],Johnson
LC,J2180,10-5948/NAM-168,B73 x Z018E0163,B73 x [(B73 x Mo18W)S5 Sib],Johnson
LC,J2181,10g-1477-26/1850,B73 x Z005E0075,B73 x [(B73 x CML277)S5 sib],Johnson
LC,J2182,10g-1477-22/1518,B73 x Z006E0189,B73 x [(B73 x CML322)S5 sib],Johnson
LC,J2183,10g-1455-29/1818,B73 x Z005E0004,B73 x [(B73 x CML277)S5 sib],Johnson
LC,J2184,10g-1470-27/1852,B73 x Z005E0099,B73 x [(B73 x CML277)S5 sib],Johnson
LC,J2185,10g-1470-23/1697,B73 x Z006E0124,B73 x [(B73 x CML322)S5 sib],Johnson
LC,J2186,10-1039/NAM-1418,B73 x Z008E0177,B73 x [(B73 x CML52)S5 Sib],Johnson
LC,J2187,10-3982/NAM-1729,B73 x Z021E0096,B73 x [(B73 x NC358)S5 sib],Johnson
LC,J2188,10-3971/NAM-1686,B73 x Z021E0051,B73 x [(B73 x NC358)S5 sib],Johnson
LC,J2189,10-1039/NAM-1415,B73 x Z008E0174,B73 x [(B73 x CML52)S5 Sib],Johnson
LC,J2190,10g-1468-23/1749,B73 x Z016E0121,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J2191,10g-1474-23/1644,B73 x Z001E0016,B73 x [(B73 x B97)S5 Sib],Johnson
LC,J2192,10-5950/NAM-62,B73 x Z018E0053,B73 x [(B73 x Mo18W)S5 Sib],Johnson
LC,J2193,10-5934/NAM-649,B73 x Z026E0053,B73 x [(B73 x Tzi8)S5 Sib],Johnson
LC,J2194,10-3964/NAM-1860,B73 x Z016E0028,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J2195,08-3394-22/NAM-1,B73 x Z024E0195,B73 x [(B73 x P39)S5 Sib],Johnson
LC,J2196,10g-1450-22/1512,B73 x Z016E0220,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J2197,10-5950/NAM-69,B73 x Z018E0061,B73 x [(B73 x Mo18W)S5 Sib],Johnson
LC,J2198,07g-1590-28@,B73@,B73,Johnson
LC,J2199,10g-1473-24/1627,B73 x Z006E0041,B73 x [(B73 x CML322)S5 sib],Johnson
LC,J2200,10-5933/NAM-650,B73 x Z026E0054,B73 x [(B73 x Tzi8)S5 Sib],Johnson
LC,J2201,10NAM-650-21@,Z026E0054@,(B73 x Tzi8)S6,Johnson
LC,J2202,10g-1627-21@,Z006E0041@,(B73 x CML322)S6,Johnson
LC,J2203,10g-1560-21@,Z013E0232@,(B73 x Ki3)S6,Johnson
LC,J2204,10-4103-24@,B73@,B73,Johnson
LC,J2205,10g-1512-21@,Z016E0220@,(B73 x M37W)S6,Johnson
LC,J2206,08NAM-1-21@,Z024E0195@,(B73 x P39)S6,Johnson
LC,J2207,10NAM-1860-22@,Z016E0028@,(B73 x M37W)S6,Johnson
LC,J2208,10NAM-649-22@,Z026E0053@,(B73 x Tzi8)S6,Johnson
LC,J2209,10NAM-62-21@,Z018E0053@,(B73 x Mo18W)S6,Johnson
LC,J2210,07g-1590-28@,B73@,B73,Johnson
LC,J2211,10g-1749-21@,Z016E0121@,(B73 x M37W)S6,Johnson
LC,J2212,10-4103-24@,B73@,B73,Johnson
LC,J2213,10NAM-1686-21@,Z021E0051@,(B73 x NC358)S6,Johnson
LC,J2214,10NAM-1729-22@,Z021E0096@,(B73 x NC358)S6,Johnson
LC,J2215,10NAM-1418-22@,Z008E0177@,(B73 x CML52)S6,Johnson
LC,J2216,10g-1697-21@,Z006E0124@,(B73 x CML322)S6,Johnson
LC,J2217,10g-1852-21@,Z005E0099@,(B73 x CML277)S6,Johnson
LC,J2218,10-4103-24@,B73@,B73,Johnson
LC,J2219,10g-1518-23@,Z006E0189@,(B73 x CML322)S6,Johnson
LC,J2220,10g-1850-21@,Z005E0075@,(B73 x CML277)S6,Johnson
LC,J2221,10NAM-168-21@,Z018E0163@,(B73 x Mo18W)S6,Johnson
LC,J2222,10-4103-24@,B73@,B73,Johnson
LC,J2223,10g-1780-21@,Z015E0013@,(B73 x M162W)S6,Johnson
LC,J2224,10g-1739-21@,Z018E0171@,(B73 x Mo18W)S6,Johnson
LC,J2225,10g-1821-21@,Z009E0125@,(B73 x CML69)S6,Johnson
LC,J2226,10-4103-24@,B73@,B73,Johnson
LC,J2227,10g-1548-22@,Z013E0204@,(B73 x Ki3)S6,Johnson
LC,J2228,10g-1712-22@,Z007E0123@,(B73 x CML333)S6,Johnson
LC,J2229,10NAM-147-21@,Z018E0141@,(B73 x Mo18W)S6,Johnson
LC,J2230,10NAM-163-21@,Z018E0158@,(B73 x Mo18W)S6,Johnson
LC,J2231,09NAM-281-23@.,Z003E0008@.,(B73 x CML228)S6.,Johnson
LC,J2232,10NAM-233-21@,Z015E0026@,(B73 x M162W)S6,Johnson
LC,J2233,10NAM-1260-21@,Z008E0017@,(B73 x CML52)S6,Johnson
LC,J2234,08NAM-122-21@,Z024E0158@,(B73 x P39)S6,Johnson
LC,J2235,08NAM-951-21@,Z022E0003@,(B73 x Oh43)S6,Johnson
LC,J2236,10g-1567-21@,Z013E0240@,(B73 x Ki3)S6,Johnson
LC,J2237,10NAM-1776-21@,Z021E0146@,(B73 x NC358)S6,Johnson
LC,J2238,10-4103-24@,B73@,B73,Johnson
LC,J2239,10g-1731-21@,Z016E0194@,(B73 x M37W)S6,Johnson
LC,J2240,10g-1805-21@,Z006E0088@,(B73 x CML322)S6,Johnson
LC,J2241,10NAM-2049-21@,Z020E0019@,(B73 x NC350)S6,Johnson
LC,J2242,10NAM-2073-21@,Z020E0043@,(B73 x NC350)S6,Johnson
LC,J2243,10g-1825-21@,Z020E0159@,(B73 x NC350)S6,Johnson
LC,J2244,10NAM-178-21@,Z018E0173@,(B73 x Mo18W)S6,Johnson
LC,J2245,10NAM-1964-21@,Z016E0136@,(B73 x M37W)S6,Johnson
LC,J2246,10g-1903-23@,Z006E0027@,(B73 x CML322)S6,Johnson
LC,J2247,10NAM-287-21@,Z015E0080@,(B73 x M162W)S6,Johnson
LC,J2248,10g-1564-21@,Z013E0236@,(B73 x Ki3)S6,Johnson
LC,J2249,08NAM-244-23@,Z019E0124@,(B73 x MS71)S6,Johnson
LC,J2250,10-4103-24@,B73@,B73,Johnson
LC,J2251,10g-1472-27/1721,B73 x Z012E0102,B73 x [(B73 x Ki11)S5 sib],Johnson
LC,J2252,10g-1462-23/1845,B73 x Z004E0175,B73 x [(B73 x CML247)S5 Sib],Johnson
LC,J2253,10-3173-22/3153-2 ,Z012E0012 x B73,[(B73 x Ki11)S6] x B73,Johnson
LC,J2254,10-5946/NAM-236,B73 x Z015E0029,B73 x [(B73 x M162W)S5 sib],Johnson
LC,J2255,10g-1476-24/1504,B73 x Z002E0217,B73 x [(B73 x CML103)S5 sib],Johnson
LC,J2256,10g-1448-21/1770,B73 x Z014E0021,B73 x [(B73 x Ky21)S5 sib],Johnson
LC,J2257,10g-1457-27/1629,B73 x Z021E0121,B73 x [(B73 x NC358)S5 sib],Johnson
LC,J2258,10g-1471-21/1679,B73 x Z016E0002,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J2259,10-5934/NAM-631,B73 x Z026E0035,B73 x [(B73 x Tzi8)S5 Sib],Johnson
LC,J2260,09-5231-22/5447-3,B73 x Z001E0030,B73 x [(B73 x B97)S6],Johnson
LC,J2261,10g-1466-26/1775,B73 x Z023E0017,B73 x [(B73 x Oh7B)S5 sib],Johnson
LC,J2262,10-3982/NAM-1724,B73 x Z021E0090,B73 x [(B73 x NC358)S5 sib],Johnson
LC,J2263,10-1044/NAM-1533,B73 x Z009E0095,B73 x [(B73 x CML69)S5 sib],Johnson
LC,J2264,10g-1470-22/1711,B73 x Z016E0153,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J2265,10-3985/NAM-2064,B73 x Z020E0034,B73 x [(B73 x NC350)S5 Sib],Johnson
LC,J2266,10g-1455-22/1816,B73 x Z026E0080,B73 x [(B73 x Tzi8)S5 Sib],Johnson
LC,J2267,10g-1476-22/1507,B73 x Z025E0238,B73 x [(B73 x Tx303)S5 sib],Johnson
LC,J2268,10-1035/NAM-1252,B73 x Z008E0009,B73 x [(B73 x CML52)S5 Sib],Johnson
LC,J2269,09-5236-21/5446-4,B73 x Z024E0033,B73 x [(B73 x P39)S6],Johnson
LC,J2270,10g-1460-25/1550,B73 x Z013E0213,B73 x [(B73 x Ki3)S5 sib],Johnson
LC,J2271,10-3972/NAM-1803,B73 x Z021E0175,B73 x [(B73 x NC358)S5 sib],Johnson
LC,J2272,09-5367-21/5350,B73 x Z001E0078,B73 x [(B73 x B97)S6],Johnson
LC,J2273,10-3969/NAM-1978,B73 x Z016E0150,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J2274,10-5936/NAM-618,B73 x Z026E0022,B73 x [(B73 x Tzi8)S5 Sib],Johnson
LC,J2275,10g-1464-26/1871,B73 x Z003E0098,B73 x [(B73 x CML228)S5 sib],Johnson
LC,J2276,10-1043/NAM-1502,B73 x Z009E0063,B73 x [(B73 x CML69)S5 sib],Johnson
LC,J2277,10-5942/NAM-460,B73 x Z005E0063,B73 x [(B73 x CML277)S5 sib],Johnson
LC,J2278,09-5231-25/5449-2,B73 x Z010E0055,B73 x [(B73 x Hp301)S6],Johnson
LC,J2279,10-3970/NAM-1663,B73 x Z021E0028,B73 x [(B73 x NC358)S5 sib],Johnson
LC,J2280,10g-1454-23/1803,B73 x Z026E0123,B73 x [(B73 x Tzi8)S5 Sib],Johnson
LC,J2281,10g-1474-21/1526,B73 x Z011E0169,B73 x [(B73 x IL14H)S6],Johnson
LC,J2282,10g-1440-28/1860,B73 x Z016E0103,B73 x [(B73 x M37W)S5 sib],Johnson
LC,J2283,10-3971/NAM-1689,B73 x Z021E0054,B73 x [(B73 x NC358)S5 sib],Johnson
LC,J2284,10-5930/NAM-707,B73 x Z026E0116,B73 x [(B73 x Tzi8)S5 Sib],Johnson
LC,J2285,10g-1462-29/1985,B73 x Z012E0098,B73 x [(B73 x Ki11)S5 sib],Johnson
LC,J2286,10-5930/NAM-692,B73 x Z026E0100,B73 x [(B73 x Tzi8)S5 Sib],Johnson
LC,J2287,10-3975/NAM-1202,B73 x Z004E0161,B73 x [(B73 x CML247)S5 Sib],Johnson
LC,J2288,10-3975/NAM-1070,B73 x Z004E0027,B73 x [(B73 x CML247)S5 Sib],Johnson
LC,J2289,10-5943/NAM-452,B73 x Z005E0055,B73 x [(B73 x CML277)S5 sib],Johnson
LC,J2290,10-5944/NAM-310,B73 x Z015E0105,B73 x [(B73 x M162W)S5 sib],Johnson
LC,J2291,10-1045/NAM-1580,B73 x Z009E0143,B73 x [(B73 x CML69)S5 sib],Johnson
LC,J2292,10g-1459-29/1678,B73 x Z021E0082,B73 x [(B73 x NC358)S5 sib],Johnson
LC,J2293,10g-2077-24@,B73@,B73,Johnson
LC,J2294,10g-2077-24@,B73@,B73,Johnson
LC,J2295,10g-2077-24@,B73@,B73,Johnson
LC,J2296,10g-2077-24@,B73@,B73,Johnson
LC,J2297,10g-2077-24@,B73@,B73,Johnson
LC,J2298,10g-2077-24@,B73@,B73,Johnson
LC,J2299,10g-2077-24@,B73@,B73,Johnson
LC,J2300,10g-2077-24@,B73@,B73,Johnson
LC,J2301,10g-2077-26@,B73@,B73,Johnson
LC,J2302,10g-2077-26@,B73@,B73,Johnson
LC,J2303,10g-2077-26@,B73@,B73,Johnson
LC,J2304,10g-2077-26@,B73@,B73,Johnson
LC,J2305,10g-2077-26@,B73@,B73,Johnson
LC,J2306,10g-2077-26@,B73@,B73,Johnson
LC,J2307,10g-2077-26@,B73@,B73,Johnson
LC,J2308,10g-2077-26@,B73@,B73,Johnson
LC,J2309,10g-1678-23@,Z021E0082@,(B73 x NC358)S6,Johnson
LC,J2310,10NAM-1580-23@,Z009E0143@,(B73 x CML69)S6,Johnson
LC,J2311,10NAM-310-22@,Z015E0105@,(B73 x M162W)S6,Johnson
LC,J2312,10NAM-452-21@,Z005E0055@,(B73 x CML277)S6,Johnson
LC,J2313,10NAM-1070-21@,Z004E0027@,(B73 x CML247)S6,Johnson
LC,J2314,10NAM-1202-22@,Z004E0161@,(B73 x CML247)S6,Johnson
LC,J2315,10NAM-692-21@,Z026E0100@,(B73 x Tzi8)S6,Johnson
